file_names,original_script,remarks,spoken_text,fluency
400cc1e9-6a4c-dd26-1f21-02e4156e2fbe_13.wav,நான் ரியா தொடக்கப் பள்ளியில் தொடக்கநிலை ஒன்று மாணவர்.,,நான் ரீய்யா தொடக்கப்பள்ளியில் தொட ரியா தொடக்கப்பள்ளியில் தொடக்க நிலை ஒன்று மாணவர் ,3
400cc1e9-6a4c-dd26-1f21-02e4156e2fbe_14.wav,"எனது பள்ளி எனது வீட்டுக்கு அருகில் இருப்பதால், பள்ளிக்கு நடந்தே வருகிறேன்.",,அந் அனத பள்ளி என்து வீட்டுக்கு இருகில் இருப் இருப்பதல் பள்ளிக்கு நடந்து நடந்தே வருகிறேன்,2
400cc1e9-6a4c-dd26-1f21-02e4156e2fbe_15.wav,என் பள்ளி மிகப்பெரியது மற்றும் அழகானது.,,என் பள்ளி மிக பெரியது மர மரம் அழகானது ,3
400cc1e9-6a4c-dd26-1f21-02e4156e2fbe_16.wav,என் தோழி பிரியா அழுகிறாள்.,,என் தோழி ப்ரியா அழுகிறாள் ,4
400cc1e9-6a4c-dd26-1f21-02e4156e2fbe_17.wav,அவளது பணப்பை தொலைந்ததால் அவள் சோகமாக இருக்கிறாள்.,,அவளது பணப்பை தொலைந்தல் அவள் சோகமாக இருந்தாள்,3
400cc1e9-6a4c-dd26-1f21-02e4156e2fbe_18.wav,நான் அவளிடம் பரிவுகொண்டு.,,நான் அவளைடம் பா ,3
400cc1e9-6a4c-dd26-1f21-02e4156e2fbe_19.wav,பிரியாவை பள்ளி உணவகத்திற்கு அழைத்து வந்தேன்.,,பிரி பிரவாய பிரி உணவை ஆழத்து வந்தேன் ,2
400cc1e9-6a4c-dd26-1f21-02e4156e2fbe_20.wav,"நான் அவளுக்கு ஒரு கிண்ணம் சூப்பும்,  ஒரு பால் பாக்கெட்டும் வாங்கிக் கொடுத்தேன்.",,நான் அவளுக்கு ஒரு கிண்ணம் சூ கிண்ணம் சூப்பும் ஒரு பால் பாக்கெட்டும் வாங்கிக் கொடுத்தேன்,3
400cc1e9-6a4c-dd26-1f21-02e4156e2fbe_21.wav,பிரியா என்னைக் கட்டிப்பிடித்து நன்றி சொன்னாள்.,,ப்ரியா என்னை ப்ரியா என்னை கட்டிப்பிடித்து நன்றி சொன்னாள் ,3
400cc1e9-6a4c-dd26-1f21-02e4156e2fbe_22.wav,என் தோழியை மகிழ்ச்சியாகப் பார்க்க விரும்புகிறேன்.,,என் தோழியை மகிழ்ச்சியாக பார்க்க விரும்புறேன்,3
400cc1e9-6a4c-dd26-1f21-02e4156e2fbe_23.wav,நண்பர்களுக்கு உதவி தேவைப்பட்டால் உடனே உதவ வேண்டும் என்று என் பெற்றோர்கள் என்னிடம் கூறியிருக்கிறார்கள்.,,நண்பர்களுக்கு உதவி தேவைப்பட்டால் உடனை உதவ வேண்டும் என்று என் பேர் என்னிடம் கூறியிருறார்கள்,3
400cc1e9-6a4c-dd26-1f21-02e4156e2fbe_24.wav,பிரியாவுக்கு உதவி செய்ததில் நான் பெருமிதம் கொள்கிறேன்.,,பிரிய பிரியாவுக்கு உதவி செய்துதில் நான் பெருமதின் கொள்கிறேன்,2
41e3e150-4563-c1d8-70df-71e04c794418_0.wav,குளக்கரையில் ஒரு பெரிய மரம் இருக்கிறது.,,குளக்கரையில் ஒரு பெரிய மரம் இருக்கிறது ,4
41e3e150-4563-c1d8-70df-71e04c794418_1.wav,அந்த மரக்கிளையில் ஒரு கூடு இருக்கிறது.,,அந்த மரக்கிலே ஒரு கூடு இருக்கிறது,4
41e3e150-4563-c1d8-70df-71e04c794418_2.wav,அந்தக்கூட்டில் ஒரு பறவை வாழ்கிறது.,,அந்த கூட்டில் ஒரு பறவை வாழ்கிறது ,4
41e3e150-4563-c1d8-70df-71e04c794418_3.wav,குளத்தில் சில தாமரை இலைகள் மிதக்கின்றன.,,குளத்தில் சில தாமரை இலைகள் மிதக்கின்றன ,3
41e3e150-4563-c1d8-70df-71e04c794418_4.wav,ஒரு தவளை ஒரு தாமரை இலையின் மீது துள்ளிக்குதித்து அமர்ந்தது.,,ஒரு தவளே ஒரு தாமரை இலையின் மீது துள்ளி துள்ளி குதிது அமர்ந்தது அந்த தவ,3
41e3e150-4563-c1d8-70df-71e04c794418_5.wav,அந்தத் தவளையும் பறவையும் ஏதோ பேசுகின்றன.,,பறவையு ஏதோ பேசுகின்றன ,4
41e3e150-4563-c1d8-70df-71e04c794418_6.wav,பூங்காவின் ஓரத்தில் இருந்த குளத்தில்,,பூங்காவின் ஓரத்தில் இருந்து குளத்தில் ,4
41e3e150-4563-c1d8-70df-71e04c794418_7.wav,ஒரு வாத்து நீந்திக்கொண்டிருந்தது.,,வாத்து நீந்திக்கொண்டுருந்தது ,4
41e3e150-4563-c1d8-70df-71e04c794418_8.wav,"அந்த வாத்தைப் பார்த்த கலா, முத்து, முருகன் ஆகிய மூவரும்.",,அந்த வாத்தே பார்த்து கலா முதத்து முருகன் ஆகிய மூவரும்,4
41e3e150-4563-c1d8-70df-71e04c794418_9.wav,"குளத்தைச் சுற்றி நின்று,",,குளத்தே சுற்றி நின்று ,4
41e3e150-4563-c1d8-70df-71e04c794418_10.wav,"'ஓ, வாத்து!' பாடலைப் பாடுகிறார்கள்.",,ஓ வாத்து பாதலை பாதுகிறார்கள் ,4
41e3e150-4563-c1d8-70df-71e04c794418_11.wav,என் பெயர் தமிழரசன்.,,என் பெயர் தமிழரசன்,4
41e3e150-4563-c1d8-70df-71e04c794418_12.wav,எனக்கு ஏழு வயது.,,எனக்கு ஏழு வயது ,4
41e3e150-4563-c1d8-70df-71e04c794418_13.wav,நான் ரியா தொடக்கப் பள்ளியில் தொடக்கநிலை ஒன்று மாணவர்.,,ரீய தொடக்கப்பள்ளியில் தொடக்க நிலை ஒன்று மாணவர் ,4
41e3e150-4563-c1d8-70df-71e04c794418_14.wav,"எனது பள்ளி எனது வீட்டுக்கு அருகில் இருப்பதால், பள்ளிக்கு நடந்தே வருகிறேன்.",,எனது பள்ளி எனது வீட்டுக்கு அருகில் இருப்பதால் பள்ளி பள்ளிக்கு நடந்தே வருகிறேன் ,3
41e3e150-4563-c1d8-70df-71e04c794418_15.wav,என் பள்ளி மிகப்பெரியது மற்றும் அழகானது.,,என் பள்ளி மிகபெரியது மற்றும் அரகானது,4
502aed04-dc3e-76f6-c409-08419889b7df_0.wav,குளக்கரையில் ஒரு பெரிய மரம் இருக்கிறது.,,குளத்து குளக்கரையில் ஒரு பெரிய மரம் இருந்தது ,3
502aed04-dc3e-76f6-c409-08419889b7df_1.wav,அந்த மரக்கிளையில் ஒரு கூடு இருக்கிறது.,,அந்த மரக்கிளையில் ஒரு கூடு இருந்தது ,4
502aed04-dc3e-76f6-c409-08419889b7df_2.wav,அந்தக்கூட்டில் ஒரு பறவை வாழ்கிறது.,,அந்த கூட்டில் ஒரு பறவை வாழ்கிறது ,3
502aed04-dc3e-76f6-c409-08419889b7df_3.wav,குளத்தில் சில தாமரை இலைகள் மிதக்கின்றன.,,குளத்தில் சில தாமரை இலைகள் மிதங்கின் ,3
502aed04-dc3e-76f6-c409-08419889b7df_4.wav,ஒரு தவளை ஒரு தாமரை இலையின் மீது துள்ளிக்குதித்து அமர்ந்தது.,,ஒரு தவலை ஒரு தாமரை இலையின் மீது துள்ளி குதித்து அமற்ந்தது,3
502aed04-dc3e-76f6-c409-08419889b7df_5.wav,அந்தத் தவளையும் பறவையும் ஏதோ பேசுகின்றன.,,அந்தத் தவளையும் பறவையும் ஏதோ பேசிக்கொன்றன,3
502aed04-dc3e-76f6-c409-08419889b7df_6.wav,பூங்காவின் ஓரத்தில் இருந்த குளத்தில்,,பூங்காவின் ஓரத்தில் இருந்த குளத்தில் ,4
502aed04-dc3e-76f6-c409-08419889b7df_7.wav,ஒரு வாத்து நீந்திக்கொண்டிருந்தது.,,ஒரு வாத்து நீந்திக்கொண்டிருந்தது ,4
502aed04-dc3e-76f6-c409-08419889b7df_8.wav,"அந்த வாத்தைப் பார்த்த கலா, முத்து, முருகன் ஆகிய மூவரும்.",,"அந்த வாத்தைப் பார்த்த கலா, முத்து முருகன் ஆகிய மூவரும் ",3
502aed04-dc3e-76f6-c409-08419889b7df_9.wav,"குளத்தைச் சுற்றி நின்று,",,குளத்தை ச்சுற்றி நின்றார்கள்,4
502aed04-dc3e-76f6-c409-08419889b7df_10.wav,"'ஓ, வாத்து!' பாடலைப் பாடுகிறார்கள்.",,ஓ வாத்து பாடலை பாடலை பாடுகிறார்கள் ,3
50c34588-1f51-9cc1-1854-f248fd6abb02_5.wav,அந்தத் தவளையும் பறவையும் ஏதோ பேசுகின்றன.,,அது தவளையும் புறாவையும் ஏத ஏதோ பூசு-கிறான்,2
50c34588-1f51-9cc1-1854-f248fd6abb02_6.wav,பூங்காவின் ஓரத்தில் இருந்த குளத்தில்,,பூங்காவில் பூங்காவில் இருந்தது <UNC> ,2
50c34588-1f51-9cc1-1854-f248fd6abb02_7.wav,ஒரு வாத்து நீந்திக்கொண்டிருந்தது.,Maybe Audio and original script mismatch,அழுது அது அது பரன் <UNC> ஆகி <UNC> குள<UNC>,1
50c34588-1f51-9cc1-1854-f248fd6abb02_8.wav,"அந்த வாத்தைப் பார்த்த கலா, முத்து, முருகன் ஆகிய மூவரும்.",Maybe Audio and original script mismatch,<UNC> ஓ ,1
50c34588-1f51-9cc1-1854-f248fd6abb02_9.wav,"குளத்தைச் சுற்றி நின்று,",Maybe Audio and original script mismatch,வாத்து <UNC> அதுரம் அதுரங்கள் ,1
50c34588-1f51-9cc1-1854-f248fd6abb02_11.wav,என் பெயர் தமிழரசன்.,,என் பெயர் தமிய ,3
50c34588-1f51-9cc1-1854-f248fd6abb02_12.wav,எனக்கு ஏழு வயது.,,ஏறு வயது,4
50c34588-1f51-9cc1-1854-f248fd6abb02_13.wav,நான் ரியா தொடக்கப் பள்ளியில் தொடக்கநிலை ஒன்று மாணவர்.,,நான் றியா தகரம் பள்ளி மானர்கள் <UNC> ,3
50c34588-1f51-9cc1-1854-f248fd6abb02_16.wav,என் தோழி பிரியா அழுகிறாள்.,,என் தெயற் பெரிய ஆரமல்,4
50c34588-1f51-9cc1-1854-f248fd6abb02_17.wav,அவளது பணப்பை தொலைந்ததால் அவள் சோகமாக இருக்கிறாள்.,,அவறல் பணம் கையில <UNC> சா<UNC> இருகள்,3
50c34588-1f51-9cc1-1854-f248fd6abb02_18.wav,நான் அவளிடம் பரிவுகொண்டு.,,நான் அவள்கள்-ளம் பரவியங்கள்,3
50c34588-1f51-9cc1-1854-f248fd6abb02_19.wav,பிரியாவை பள்ளி உணவகத்திற்கு அழைத்து வந்தேன்.,,பள்ளி உனிவகரம் நன் நான் பயரம் இரு <UNC> யிரு ,2
50c34588-1f51-9cc1-1854-f248fd6abb02_20.wav,"நான் அவளுக்கு ஒரு கிண்ணம் சூப்பும்,  ஒரு பால் பாக்கெட்டும் வாங்கிக் கொடுத்தேன்.",Maybe Audio and original script mismatch,என் பள்ளி <UNC> நன்றி நன்று,2
50c34588-1f51-9cc1-1854-f248fd6abb02_21.wav,பிரியா என்னைக் கட்டிப்பிடித்து நன்றி சொன்னாள்.,Maybe Audio and original script mismatch,மிகள் மகிழ்ச்சி <UNC> நான் பற் உதவி ,3
561eab00-32ee-59b2-954c-86c1adf02b50_0.wav,குளக்கரையில் ஒரு பெரிய மரம் இருக்கிறது.,,குலக்கரையில் ஒரு பெரிய மரம் இருக்கிறது ,4
561eab00-32ee-59b2-954c-86c1adf02b50_1.wav,அந்த மரக்கிளையில் ஒரு கூடு இருக்கிறது.,,அந்த மரகிளையில் ஒரு கூடு இருக்கிறது ,3
561eab00-32ee-59b2-954c-86c1adf02b50_2.wav,அந்தக்கூட்டில் ஒரு பறவை வாழ்கிறது.,,அந்த கூட்டில் ஒரு பறவை வாழ்கிறது ,3
561eab00-32ee-59b2-954c-86c1adf02b50_3.wav,குளத்தில் சில தாமரை இலைகள் மிதக்கின்றன.,,குளத்தில் சில தாமரை இலைகள் மிதக்கிற கின்றன ,3
561eab00-32ee-59b2-954c-86c1adf02b50_4.wav,ஒரு தவளை ஒரு தாமரை இலையின் மீது துள்ளிக்குதித்து அமர்ந்தது.,,ஒரு தவளை ஒரு தாமரை இலையின் மீது தொலிக் குதித்து அமர்ந்தது,3
561eab00-32ee-59b2-954c-86c1adf02b50_5.wav,அந்தத் தவளையும் பறவையும் ஏதோ பேசுகின்றன.,,அந்த தவலையும் பறவையும் அதோ அதோ எதோ பேசிக்கிறன ,3
561eab00-32ee-59b2-954c-86c1adf02b50_6.wav,பூங்காவின் ஓரத்தில் இருந்த குளத்தில்,,<UNC> ஓர் ஓர்த்தில் ஒரு ஒருந்த குளத்தில் ,2
561eab00-32ee-59b2-954c-86c1adf02b50_7.wav,ஒரு வாத்து நீந்திக்கொண்டிருந்தது.,,ஒரு வாத்து நீந்கிர நீந்துகி நீந்திகொண்டுரது ரந்தது ,2
561eab00-32ee-59b2-954c-86c1adf02b50_8.wav,"அந்த வாத்தைப் பார்த்த கலா, முத்து, முருகன் ஆகிய மூவரும்.",,அந்த வாத்தை பார்த்த கால் கலா முட்டு முருகன் ஆகிய முவரும்,3
561eab00-32ee-59b2-954c-86c1adf02b50_9.wav,"குளத்தைச் சுற்றி நின்று,",,குளத்தில் சுற்றி நின்று ,4
561eab00-32ee-59b2-954c-86c1adf02b50_10.wav,"'ஓ, வாத்து!' பாடலைப் பாடுகிறார்கள்.",,<UNC> வாத்து பாடலை பாடி பாடுகிறார்கள்,3
561eab00-32ee-59b2-954c-86c1adf02b50_11.wav,என் பெயர் தமிழரசன்.,,என் பெயர் தமிழசன் ,4
561eab00-32ee-59b2-954c-86c1adf02b50_12.wav,எனக்கு ஏழு வயது.,,எனக்கு ஏழு வயது ,4
561eab00-32ee-59b2-954c-86c1adf02b50_13.wav,நான் ரியா தொடக்கப் பள்ளியில் தொடக்கநிலை ஒன்று மாணவர்.,,நான் நிறைய ரியா தொடக்க பள்ளியில் தொடக் தொடங்கி நிலை ஒன்று மாண<UNC>,3
561eab00-32ee-59b2-954c-86c1adf02b50_14.wav,"எனது பள்ளி எனது வீட்டுக்கு அருகில் இருப்பதால், பள்ளிக்கு நடந்தே வருகிறேன்.",,என் என்னது எனது பள்ளி எனது வீட்டுக்கு அருகில் இருப்பதால் பள்ளிக்கு நதந்தே வருகிறேன்,3
561eab00-32ee-59b2-954c-86c1adf02b50_15.wav,என் பள்ளி மிகப்பெரியது மற்றும் அழகானது.,,என் பள்ளி மிக பெரியதா பெரியது மற்றும் அழகானது,3
561eab00-32ee-59b2-954c-86c1adf02b50_16.wav,என் தோழி பிரியா அழுகிறாள்.,,<UNC>ன் தோழி பிரி ப்ரியா அழுகிறாள் ,4
561eab00-32ee-59b2-954c-86c1adf02b50_17.wav,அவளது பணப்பை தொலைந்ததால் அவள் சோகமாக இருக்கிறாள்.,,அவளது பணபெய் பை தொலைந்ததால் அவள் சோகமாக இருக்கிறாள்கிறாள்,3
561eab00-32ee-59b2-954c-86c1adf02b50_18.wav,நான் அவளிடம் பரிவுகொண்டு.,,நான் அவளிடம் பெரிவு கொண்,4
561eab00-32ee-59b2-954c-86c1adf02b50_19.wav,பிரியாவை பள்ளி உணவகத்திற்கு அழைத்து வந்தேன்.,,ப்ரியாவை பள்ளி உன் உவைகத்திற்கு அலைத்து வந்தேன்,3
561eab00-32ee-59b2-954c-86c1adf02b50_20.wav,"நான் அவளுக்கு ஒரு கிண்ணம் சூப்பும்,  ஒரு பால் பாக்கெட்டும் வாங்கிக் கொடுத்தேன்.",,நான் அவளுக்கு ஒரு கிண்ணம் சூப்பும் ஒரு பால் பாக்<UNC> வாங்கி கொடுத்தேன்,3
561eab00-32ee-59b2-954c-86c1adf02b50_21.wav,பிரியா என்னைக் கட்டிப்பிடித்து நன்றி சொன்னாள்.,,ப்ரியா எனக்கு கட்டிபிடிட்டு நன்றி கூறினாள் ,3
561eab00-32ee-59b2-954c-86c1adf02b50_22.wav,என் தோழியை மகிழ்ச்சியாகப் பார்க்க விரும்புகிறேன்.,,என் தோழியை மகிழ்ச்சியாக பார்த்து பார்க்க விரும்புகிறேன்,3
561eab00-32ee-59b2-954c-86c1adf02b50_23.wav,நண்பர்களுக்கு உதவி தேவைப்பட்டால் உடனே உதவ வேண்டும் என்று என் பெற்றோர்கள் என்னிடம் கூறியிருக்கிறார்கள்.,,நண்பர்களுக்கு உதவி தொ தேவைபடும்டாள் உனனை உடனை உதவி உதவை வேண்டும் என்று என் பெற்றோர்கள் என்னிடம் கூறி கூறியிக்கிறார்கள்,2
561eab00-32ee-59b2-954c-86c1adf02b50_24.wav,பிரியாவுக்கு உதவி செய்ததில் நான் பெருமிதம் கொள்கிறேன்.,,பிரி ப்ரியாவுக்கு உதவி செய்தால் நான் பெருமிதம் கொள் கொள்கிறேன்,2
56939d60-ae4c-0cd0-fc5a-12bbd0a788be_0.wav,குளக்கரையில் ஒரு பெரிய மரம் இருக்கிறது.,,குளக் குளக்கறையில் ஒறு பெறிய மறம் இறுகிறது,3
56939d60-ae4c-0cd0-fc5a-12bbd0a788be_1.wav,அந்த மரக்கிளையில் ஒரு கூடு இருக்கிறது.,,அந்த மறகிலையில் ஓர் கூடு இருக்கிறது,4
56939d60-ae4c-0cd0-fc5a-12bbd0a788be_2.wav,அந்தக்கூட்டில் ஒரு பறவை வாழ்கிறது.,,அந்தக் கூட்டிட்டில் ஒரு பறவை வாள்கிறது,3
56939d60-ae4c-0cd0-fc5a-12bbd0a788be_3.wav,குளத்தில் சில தாமரை இலைகள் மிதக்கின்றன.,,குளத்தில் சில தாமறை இலைகள் மிதக் மிதக்கின்றன,3
56939d60-ae4c-0cd0-fc5a-12bbd0a788be_4.wav,ஒரு தவளை ஒரு தாமரை இலையின் மீது துள்ளிக்குதித்து அமர்ந்தது.,,ஒரு தவளை ஒறு தாமறை இலையின் மீடு துள்ளி குதிட்து அமர்ந்தது,4
56939d60-ae4c-0cd0-fc5a-12bbd0a788be_5.wav,அந்தத் தவளையும் பறவையும் ஏதோ பேசுகின்றன.,,<UNC>த தவளையும் பறவையும் ஏதோ பேசுகிறன ,4
56939d60-ae4c-0cd0-fc5a-12bbd0a788be_6.wav,பூங்காவின் ஓரத்தில் இருந்த குளத்தில்,,பூங்காவின் ஓறத்ட்தில் இறுந்த குளத்ட்தில்,4
56939d60-ae4c-0cd0-fc5a-12bbd0a788be_7.wav,ஒரு வாத்து நீந்திக்கொண்டிருந்தது.,,ஒறு வாத்து நிந்திக்கொண்டிறுந்தது,4
56939d60-ae4c-0cd0-fc5a-12bbd0a788be_8.wav,"அந்த வாத்தைப் பார்த்த கலா, முத்து, முருகன் ஆகிய மூவரும்.",,அந்த வாத்தைப்பார்த்து கலா முத்து முத்து முறுகன் ஆகிய மூ மூவறும்,3
56939d60-ae4c-0cd0-fc5a-12bbd0a788be_9.wav,"குளத்தைச் சுற்றி நின்று,",,குளத்தை சுற்றி நின்று ,3
56939d60-ae4c-0cd0-fc5a-12bbd0a788be_10.wav,"'ஓ, வாத்து!' பாடலைப் பாடுகிறார்கள்.",,ஓ வாத்து பாடலை பாடுக்கிறார்கள்,4
56939d60-ae4c-0cd0-fc5a-12bbd0a788be_11.wav,என் பெயர் தமிழரசன்.,,என் பெயர் தமிளரசன்,4
56939d60-ae4c-0cd0-fc5a-12bbd0a788be_12.wav,எனக்கு ஏழு வயது.,,எனக்கே ஏலு வயது,4
56939d60-ae4c-0cd0-fc5a-12bbd0a788be_13.wav,நான் ரியா தொடக்கப் பள்ளியில் தொடக்கநிலை ஒன்று மாணவர்.,,நான் றியா தொடக்கப்பள்ளியில் தொடக்கி தொடக்க நிலை ஒன்று மாணவர்,3
56939d60-ae4c-0cd0-fc5a-12bbd0a788be_14.wav,"எனது பள்ளி எனது வீட்டுக்கு அருகில் இருப்பதால், பள்ளிக்கு நடந்தே வருகிறேன்.",,எனது பள்ளி எனது வீட்டுக்கு அருகில் இறு இறுப்பதால் பள்ளிக்கு நடந்தே வறுகிறேன்,3
56939d60-ae4c-0cd0-fc5a-12bbd0a788be_15.wav,என் பள்ளி மிகப்பெரியது மற்றும் அழகானது.,,என் பள்ளி மிகப் பெரியது மற்றும் அலகானது,4
56939d60-ae4c-0cd0-fc5a-12bbd0a788be_16.wav,என் தோழி பிரியா அழுகிறாள்.,,என் தோளி பிரிய அழுகிறா<UNC>,4
56939d60-ae4c-0cd0-fc5a-12bbd0a788be_17.wav,அவளது பணப்பை தொலைந்ததால் அவள் சோகமாக இருக்கிறாள்.,,அவளது பண் பணப்பை தொ தொலைந்தால் தொலைந்தால் அவள் சோகமாக இறுக்கிறாள்,3
56939d60-ae4c-0cd0-fc5a-12bbd0a788be_18.wav,நான் அவளிடம் பரிவுகொண்டு.,,நான் அவ அவளிடம் பரிவுகொண்டு ,3
56939d60-ae4c-0cd0-fc5a-12bbd0a788be_19.wav,பிரியாவை பள்ளி உணவகத்திற்கு அழைத்து வந்தேன்.,,<UNC>யாவை பள்ளி உணவகத்திற்கு அளத்து அளைத்து வந்தேன்,3
56939d60-ae4c-0cd0-fc5a-12bbd0a788be_20.wav,"நான் அவளுக்கு ஒரு கிண்ணம் சூப்பும்,  ஒரு பால் பாக்கெட்டும் வாங்கிக் கொடுத்தேன்.",,நான் அவளுக்கு ஒறு கிண்ணம் சூப்பு ஒறு பால் பாக்கெட்டும் வாங்கிகொடுத்தேன்,3
56939d60-ae4c-0cd0-fc5a-12bbd0a788be_21.wav,பிரியா என்னைக் கட்டிப்பிடித்து நன்றி சொன்னாள்.,,கொடுத்தேன் பிரியா எனக் எனைக்கு <UNC>பிடித்து நன்றி சொன்னாள் ,3
56939d60-ae4c-0cd0-fc5a-12bbd0a788be_22.wav,என் தோழியை மகிழ்ச்சியாகப் பார்க்க விரும்புகிறேன்.,,தோலியே மகிள்ச்சியாக பாற்க்க விறும்பு<UNC>,4
56939d60-ae4c-0cd0-fc5a-12bbd0a788be_23.wav,நண்பர்களுக்கு உதவி தேவைப்பட்டால் உடனே உதவ வேண்டும் என்று என் பெற்றோர்கள் என்னிடம் கூறியிருக்கிறார்கள்.,,நண்பற்களுக்கு உடவி தேவைப்பட பட்டால் உடனே உடவ வேண்டும் என்று என் பெற்றோற்ள் என்னிடம் கூறி கூறியிருக்கிறார்கள்,3
56939d60-ae4c-0cd0-fc5a-12bbd0a788be_24.wav,பிரியாவுக்கு உதவி செய்ததில் நான் பெருமிதம் கொள்கிறேன்.,,பிரி பிரியாவுக்கு உடவி செய்ததில் நான் பெறுமிதம் கொள்கி கொள்கிறேன்,3
6c377cce-c8d7-cff1-0414-aa58fb44dd50_0.wav,குளக்கரையில் ஒரு பெரிய மரம் இருக்கிறது.,,குளக் குளக்கராயில் ஒறு பெறிய மறம் இறுக்கிறது,3
6c377cce-c8d7-cff1-0414-aa58fb44dd50_1.wav,அந்த மரக்கிளையில் ஒரு கூடு இருக்கிறது.,,அந்து மரக்கிளையில் ஒறு  கூடு இறுக்கிறது,4
6c377cce-c8d7-cff1-0414-aa58fb44dd50_2.wav,அந்தக்கூட்டில் ஒரு பறவை வாழ்கிறது.,,அந்தக்கூட்டில் ஒறு பறவை வாழ்கிறது,4
6c377cce-c8d7-cff1-0414-aa58fb44dd50_3.wav,குளத்தில் சில தாமரை இலைகள் மிதக்கின்றன.,,ளத்தில் சில தாமரை இலிகள் மிதக்கின்றன,4
6c377cce-c8d7-cff1-0414-aa58fb44dd50_4.wav,ஒரு தவளை ஒரு தாமரை இலையின் மீது துள்ளிக்குதித்து அமர்ந்தது.,,ஒறு தவலை ஒறு தாமறை இலையில் மீது துள்ளிக்குதித்து அமர்ந்தது,4
6c377cce-c8d7-cff1-0414-aa58fb44dd50_5.wav,அந்தத் தவளையும் பறவையும் ஏதோ பேசுகின்றன.,,தவலேயும் பறவேயும் ஏதோ பேசுகின்றன,3
6c377cce-c8d7-cff1-0414-aa58fb44dd50_6.wav,பூங்காவின் ஓரத்தில் இருந்த குளத்தில்,,பூங்காவின் ஓறத்தில் இறுந்த குளத்தில்,4
6c377cce-c8d7-cff1-0414-aa58fb44dd50_7.wav,ஒரு வாத்து நீந்திக்கொண்டிருந்தது.,,ஒறு வாத்து நீந்திகொண்டிருந்தது,4
6c377cce-c8d7-cff1-0414-aa58fb44dd50_8.wav,"அந்த வாத்தைப் பார்த்த கலா, முத்து, முருகன் ஆகிய மூவரும்.",,அந்து வாத்தை பார்த்து கலா முத்து மறுகன் முறுகன் ஆகிய மூவரும்,3
6c377cce-c8d7-cff1-0414-aa58fb44dd50_9.wav,"குளத்தைச் சுற்றி நின்று,",,குளத்தே சுற்றி நின்று ,4
6c377cce-c8d7-cff1-0414-aa58fb44dd50_10.wav,"'ஓ, வாத்து!' பாடலைப் பாடுகிறார்கள்.",,ஓ வாத்து படலே பாடுகிறார்கள்,3
6c377cce-c8d7-cff1-0414-aa58fb44dd50_11.wav,என் பெயர் தமிழரசன்.,,என் பெயர் தமிழசன் ,4
6c377cce-c8d7-cff1-0414-aa58fb44dd50_12.wav,எனக்கு ஏழு வயது.,,எனக்கு ஏழு வயது ,4
6c377cce-c8d7-cff1-0414-aa58fb44dd50_13.wav,நான் ரியா தொடக்கப் பள்ளியில் தொடக்கநிலை ஒன்று மாணவர்.,,நான் ரியா தொடக்கப்பள்ளியில் தொடக்கநிலை ஒன்று மாணவர்,4
6c377cce-c8d7-cff1-0414-aa58fb44dd50_14.wav,"எனது பள்ளி எனது வீட்டுக்கு அருகில் இருப்பதால், பள்ளிக்கு நடந்தே வருகிறேன்.",,எனது பள்ளி எனது பள்ளி எனது வீட்டுக்கு அறுகில் இறுபதால் பள்ளிக்கு நடந்தே வருகிறேன்,3
6c377cce-c8d7-cff1-0414-aa58fb44dd50_15.wav,என் பள்ளி மிகப்பெரியது மற்றும் அழகானது.,,என் பள்ளி மிகப்பெரியது மற்றும் அழகானது ,4
6c377cce-c8d7-cff1-0414-aa58fb44dd50_16.wav,என் தோழி பிரியா அழுகிறாள்.,,என் தோழி பிரியா அழுகிற<UNC> ,4
6c377cce-c8d7-cff1-0414-aa58fb44dd50_17.wav,அவளது பணப்பை தொலைந்ததால் அவள் சோகமாக இருக்கிறாள்.,,கிறாள் அவளது பணப்பை தோளைந்தாள் அவள் சோகமாக இருக்கிறாள் ,4
6c377cce-c8d7-cff1-0414-aa58fb44dd50_18.wav,நான் அவளிடம் பரிவுகொண்டு.,,<UNC>ன் அவளிடம் பரிவுகொண்டு,4
6c377cce-c8d7-cff1-0414-aa58fb44dd50_19.wav,பிரியாவை பள்ளி உணவகத்திற்கு அழைத்து வந்தேன்.,,பிரியாவை பள்ளி உணவகத்திற்கு அழைத்து வந்தேன் ,4
6c377cce-c8d7-cff1-0414-aa58fb44dd50_20.wav,"நான் அவளுக்கு ஒரு கிண்ணம் சூப்பும்,  ஒரு பால் பாக்கெட்டும் வாங்கிக் கொடுத்தேன்.",,நான் அவளுக்கு ஒறு கிண்ணம் சூப்பம் ஒறு பால் பாக்கட்டும் வாங்கி கொடுத்தேன்,3
6c377cce-c8d7-cff1-0414-aa58fb44dd50_21.wav,பிரியா என்னைக் கட்டிப்பிடித்து நன்றி சொன்னாள்.,,பரிய என்னி கற்றிப்பிடித்து நன்றி சொன்னாள்,4
6c377cce-c8d7-cff1-0414-aa58fb44dd50_22.wav,என் தோழியை மகிழ்ச்சியாகப் பார்க்க விரும்புகிறேன்.,,என் தொழியை மகிள்ச்சியாக பார்க்க விரும்புகிறேன்,4
